11:28:44.675, Right ,(0.026496, 0.041831, 0.348505)(0.026496, 0.041831, 0.348505)(0.029157, -0.008795, 0.334979)(0.039253, -0.042486, 0.332700)(0.029648, 0.012741, 0.346058)(0.029648, 0.012741, 0.346058)(0.040274, 0.033892, 0.315584)(0.056552, 0.001351, 0.301085)(0.056829, -0.057042, 0.324586)(0.040087, -0.000137, 0.354378)(0.040087, -0.000137, 0.354378)(0.054080, 0.035959, 0.333042)(0.076256, 0.003520, 0.313128)(0.069813, -0.053106, 0.330882)(0.048946, -0.006972, 0.358511)(0.048946, -0.006972, 0.358511)(0.065831, 0.032096, 0.347075)(0.089108, 0.004326, 0.325897)(0.076928, -0.046697, 0.336881)(0.064762, -0.007686, 0.359523)(0.064762, -0.007686, 0.359523)(0.084402, 0.019911, 0.353518)(0.099272, 0.000683, 0.340497)(0.081567, -0.045106, 0.347659)(0.07160842, -0.01104382, 0.3237831)(-0.0102478, 0.0009630267, 0.04483702)    0.07785067    1.161548    0.508775    -2.238797    0.742446    5.786703    (0.027546, 0.032134, 0.347689)(0.025355, 0.033417, 0.337755)(0.0692085, -0.07120828, 0.3487117)(-0.5578429, 0.440141, 0.7036244)    3.141593    1.000000    0.810829    0.191808    0.250254    -0.493091    0.231011    0.054519    (0.127091, -0.289595, 0.396909)(0.09814975, -0.1804016, 0.3728104)1.000000    63.818660
11:28:44.701, Right ,(0.026079, 0.041079, 0.350240)(0.026079, 0.041079, 0.350240)(0.028969, -0.009234, 0.336712)(0.039024, -0.042742, 0.334375)(0.029396, 0.011896, 0.348379)(0.029396, 0.011896, 0.348379)(0.039642, 0.033858, 0.318221)(0.056022, 0.001669, 0.303247)(0.056742, -0.057031, 0.326033)(0.039836, -0.000457, 0.356311)(0.039836, -0.000457, 0.356311)(0.053399, 0.035837, 0.335483)(0.075697, 0.003835, 0.315270)(0.069676, -0.053075, 0.332335)(0.048674, -0.007061, 0.360417)(0.048674, -0.007061, 0.360417)(0.065237, 0.031922, 0.349359)(0.088530, 0.004563, 0.328034)(0.076722, -0.046699, 0.338402)(0.064405, -0.007746, 0.361462)(0.064405, -0.007746, 0.361462)(0.083862, 0.019830, 0.355667)(0.098714, 0.000824, 0.342569)(0.081337, -0.045194, 0.349184)(0.07114223, -0.01090987, 0.3257546)(-0.01839527, 0.006815019, 0.07136339)    0.07788325    1.174157    0.507283    -2.222769    0.741180    5.860273    (0.027185, 0.031351, 0.349619)(0.024819, 0.032897, 0.339944)(0.06913768, -0.07138528, 0.350057)(-0.5601431, 0.4275697, 0.7095237)    3.141593    1.000000    0.807254    0.192865    0.249251    -0.499017    0.231108    0.054541    (0.127318, -0.289830, 0.398094)(0.09822765, -0.1806079, 0.3740753)1.000000    63.844760
11:28:44.714, Right ,(0.025775, 0.040946, 0.350857)(0.025775, 0.040946, 0.350857)(0.028758, -0.009294, 0.337253)(0.038807, -0.042725, 0.334867)(0.029230, 0.011620, 0.349091)(0.029230, 0.011620, 0.349091)(0.039264, 0.033876, 0.319052)(0.055640, 0.001891, 0.303916)(0.056565, -0.056905, 0.326451)(0.039549, -0.000334, 0.356950)(0.039549, -0.000334, 0.356950)(0.053002, 0.035918, 0.336208)(0.075308, 0.004066, 0.315932)(0.069482, -0.052936, 0.332760)(0.048409, -0.006918, 0.361010)(0.048409, -0.006918, 0.361010)(0.064878, 0.031976, 0.350058)(0.088145, 0.004779, 0.328686)(0.076509, -0.046566, 0.338845)(0.064111, -0.007627, 0.362082)(0.064111, -0.007627, 0.362082)(0.083518, 0.019931, 0.356331)(0.098352, 0.001003, 0.343193)(0.081127, -0.045099, 0.349627)(0.07080727, -0.0107419, 0.3263564)(-0.02415916, 0.01209332, 0.04383979)    0.07788493    1.178501    0.504942    -2.216666    0.736772    5.851595    (0.026927, 0.031171, 0.350268)(0.024482, 0.032794, 0.340655)(0.06898996, -0.07131611, 0.3504415)(-0.5609208, 0.4227701, 0.7117818)    3.141593    1.000000    0.805987    0.193419    0.248537    -0.501203    0.231113    0.054543    (0.127304, -0.289730, 0.398481)(0.09814712, -0.1805231, 0.3744613)1.000000    63.858590
11:28:44.743, Right ,(0.024995, 0.040280, 0.350873)(0.024995, 0.040280, 0.350873)(0.027972, -0.009414, 0.336962)(0.038159, -0.042536, 0.334449)(0.028447, 0.011314, 0.348945)(0.028447, 0.011314, 0.348945)(0.038135, 0.034034, 0.319224)(0.054711, 0.002430, 0.303956)(0.055981, -0.056540, 0.325876)(0.038827, -0.000182, 0.356939)(0.038827, -0.000182, 0.356939)(0.052059, 0.036021, 0.336565)(0.074397, 0.004618, 0.315981)(0.068903, -0.052538, 0.332225)(0.047852, -0.006616, 0.360818)(0.047852, -0.006616, 0.360818)(0.064035, 0.032088, 0.350281)(0.087265, 0.005297, 0.328720)(0.075926, -0.046170, 0.338367)(0.063371, -0.007346, 0.362006)(0.063371, -0.007346, 0.362006)(0.082682, 0.020195, 0.356462)(0.097529, 0.001460, 0.343158)(0.080573, -0.044760, 0.349143)(0.0699897, -0.01029745, 0.3262381)(-0.03123761, 0.01731565, -0.02432047)    0.07781808    1.189546    0.504034    -2.202955    0.747002    5.721989    (0.026145, 0.030625, 0.350230)(0.023630, 0.032458, 0.340783)(0.06851145, -0.07105868, 0.349746)(-0.5622317, 0.4117929, 0.7171625)    3.141593    1.000000    0.802877    0.193985    0.247557    -0.506432    0.230914    0.054496    (0.127047, -0.289186, 0.397865)(0.09777939, -0.1801223, 0.3738057)1.000000    63.886490
11:28:44.756, Right ,(0.024082, 0.040082, 0.351055)(0.024082, 0.040082, 0.351055)(0.027188, -0.009361, 0.336429)(0.037681, -0.042330, 0.333645)(0.027903, 0.010675, 0.348334)(0.027903, 0.010675, 0.348334)(0.037426, 0.034038, 0.318774)(0.054144, 0.002752, 0.303371)(0.055522, -0.056293, 0.325071)(0.038282, -0.000070, 0.356406)(0.038282, -0.000070, 0.356406)(0.051446, 0.036207, 0.336068)(0.073819, 0.004954, 0.315432)(0.068436, -0.052272, 0.331456)(0.047381, -0.006360, 0.360153)(0.047381, -0.006360, 0.360153)(0.063445, 0.032275, 0.349788)(0.086682, 0.005625, 0.328187)(0.075449, -0.045900, 0.337627)(0.062834, -0.007075, 0.361460)(0.062834, -0.007075, 0.361460)(0.082104, 0.020479, 0.355965)(0.096952, 0.001758, 0.342616)(0.080094, -0.044521, 0.348407)(0.06943949, -0.01000441, 0.3256207)(-0.04141823, 0.02209614, -0.04406284)    0.07781832    1.193400    0.504917    -2.197080    0.729357    6.143920    (0.025356, 0.030280, 0.350148)(0.022852, 0.032371, 0.340561)(0.06804936, -0.07084253, 0.3489388)(-0.5641357, 0.4081177, 0.717768)    3.141593    1.000000    0.801624    0.194790    0.247906    -0.507935    0.230915    0.054496    (0.126738, -0.288961, 0.396916)(0.09739385, -0.1799016, 0.3729273)1.000000    63.899390
11:28:44.777, Right ,(0.023451, 0.039933, 0.350921)(0.023451, 0.039933, 0.350921)(0.026633, -0.009019, 0.335171)(0.037425, -0.041856, 0.331715)(0.027638, 0.008634, 0.346487)(0.027638, 0.008634, 0.346487)(0.036726, 0.033674, 0.317681)(0.054002, 0.003269, 0.301853)(0.055279, -0.055848, 0.323272)(0.038068, -0.000750, 0.354685)(0.038068, -0.000750, 0.354685)(0.051016, 0.036248, 0.335001)(0.073627, 0.005457, 0.314045)(0.068185, -0.051821, 0.329750)(0.047253, -0.006213, 0.358404)(0.047253, -0.006213, 0.358404)(0.063047, 0.032507, 0.348726)(0.086444, 0.006101, 0.326900)(0.075197, -0.045453, 0.336011)(0.062537, -0.006962, 0.359992)(0.062537, -0.006962, 0.359992)(0.081655, 0.020808, 0.354854)(0.096622, 0.002184, 0.341411)(0.079774, -0.044114, 0.346860)(0.06920978, -0.009531612, 0.3241379)(-0.01253228, 0.02049237, -0.05758578)    0.07778174    1.199054    0.515434    -2.188677    0.669657    5.705674    (0.024847, 0.029500, 0.349443)(0.022369, 0.032199, 0.339556)(0.06771123, -0.07043377, 0.3471955)(-0.5694593, 0.4047228, 0.7154828)    3.141593    1.000000    0.799599    0.196302    0.251004    -0.509024    0.230806    0.054470    (0.126600, -0.288398, 0.395106)(0.09715553, -0.1794157, 0.3711506)1.000000    63.920610
11:28:44.796, Right ,(0.023462, 0.039888, 0.350917)(0.023462, 0.039888, 0.350917)(0.026582, -0.008720, 0.334335)(0.037479, -0.041446, 0.330399)(0.027718, 0.007358, 0.345181)(0.027718, 0.007358, 0.345181)(0.036493, 0.033539, 0.316937)(0.054253, 0.003709, 0.300853)(0.055394, -0.055448, 0.322100)(0.038104, -0.001032, 0.353387)(0.038104, -0.001032, 0.353387)(0.050909, 0.036429, 0.334232)(0.073798, 0.005896, 0.313180)(0.068269, -0.051409, 0.328665)(0.047368, -0.006174, 0.357194)(0.047368, -0.006174, 0.357194)(0.062886, 0.032760, 0.348063)(0.086541, 0.006524, 0.326143)(0.075259, -0.045044, 0.335007)(0.062506, -0.006849, 0.359011)(0.062506, -0.006849, 0.359011)(0.081477, 0.021142, 0.354170)(0.096599, 0.002572, 0.340756)(0.079745, -0.043734, 0.345928)(0.06932048, -0.0091144, 0.3232025)(0.01074898, 0.02311751, -0.04840813)    0.07775155    1.203687    0.525804    -2.180667    0.628389    5.333968    (0.024881, 0.029045, 0.349004)(0.022358, 0.032172, 0.338877)(0.06768432, -0.07006171, 0.3460576)(-0.575651, 0.4022223, 0.7119291)    3.141593    1.000000    0.797726    0.198301    0.254450    -0.509476    0.230717    0.054449    (0.126608, -0.287960, 0.393792)(0.09714602, -0.1790108, 0.369925)1.000000    63.939820
11:28:44.812, Right ,(0.024078, 0.039859, 0.352220)(0.024078, 0.039859, 0.352220)(0.027381, -0.008105, 0.334078)(0.038190, -0.040659, 0.329289)(0.028758, 0.006738, 0.344577)(0.028758, 0.006738, 0.344577)(0.037577, 0.033835, 0.317072)(0.055771, 0.004473, 0.300292)(0.056173, -0.054784, 0.321275)(0.038972, -0.001485, 0.352393)(0.038972, -0.001485, 0.352393)(0.051951, 0.036705, 0.334236)(0.075182, 0.006459, 0.312832)(0.069014, -0.050872, 0.327966)(0.048380, -0.006428, 0.356392)(0.048380, -0.006428, 0.356392)(0.063791, 0.032913, 0.348254)(0.087705, 0.006989, 0.325977)(0.075924, -0.044534, 0.334431)(0.063390, -0.007010, 0.358456)(0.063390, -0.007010, 0.358456)(0.082364, 0.021284, 0.354209)(0.097593, 0.002877, 0.340738)(0.080334, -0.043327, 0.345445)(0.07043801, -0.008538025, 0.3227334)(0.06639913, 0.0342441, -0.02786453)    0.07774931    1.210829    0.560583    -2.175631    0.599639    5.198568    (0.025638, 0.028819, 0.349672)(0.023325, 0.032488, 0.338964)(0.06810395, -0.06957152, 0.3452764)(-0.5832885, 0.4032025, 0.7051258)    3.141593    1.000000    0.795327    0.198554    0.262783    -0.508897    0.230710    0.054448    (0.127002, -0.287508, 0.392834)(0.09755312, -0.1785399, 0.3690549)1.000000    63.956650
11:28:44.830, Right ,(0.025362, 0.040010, 0.352441)(0.025362, 0.040010, 0.352441)(0.028435, -0.007576, 0.333848)(0.039297, -0.040068, 0.328681)(0.030011, 0.006503, 0.344162)(0.030011, 0.006503, 0.344162)(0.038803, 0.034189, 0.317224)(0.057158, 0.005177, 0.300037)(0.057308, -0.054196, 0.320693)(0.040151, -0.001846, 0.351829)(0.040151, -0.001846, 0.351829)(0.053081, 0.036907, 0.334446)(0.076516, 0.007055, 0.312725)(0.070141, -0.050348, 0.327496)(0.049609, -0.006622, 0.355836)(0.049609, -0.006622, 0.355836)(0.064767, 0.032989, 0.348469)(0.088957, 0.007489, 0.325980)(0.077027, -0.044059, 0.334065)(0.064517, -0.007070, 0.358076)(0.064517, -0.007070, 0.358076)(0.083304, 0.021476, 0.354337)(0.098721, 0.003268, 0.340800)(0.081349, -0.042931, 0.345127)(0.07167627, -0.007987945, 0.3225245)(0.0721046, 0.0319388, -0.01182434)    0.0777486    1.217730    0.577272    -2.168761    0.585394    5.178078    (0.026912, 0.028841, 0.349681)(0.024597, 0.032786, 0.338856)(0.06911776, -0.06913277, 0.3447395)(-0.5875155, 0.4001875, 0.7033318)    3.141593    1.000000    0.793148    0.198949    0.266476    -0.510221    0.230708    0.054447    (0.127968, -0.287105, 0.392182)(0.09854288, -0.178119, 0.3684608)1.000000    63.973850
11:28:44.853, Right ,(0.028571, 0.040768, 0.353533)(0.028571, 0.040768, 0.353533)(0.030762, -0.006235, 0.333790)(0.041494, -0.038595, 0.328077)(0.032883, 0.007325, 0.343739)(0.032883, 0.007325, 0.343739)(0.041528, 0.035395, 0.317446)(0.059655, 0.006754, 0.299574)(0.059432, -0.052762, 0.319901)(0.042594, -0.001858, 0.351145)(0.042594, -0.001858, 0.351145)(0.055473, 0.037713, 0.334665)(0.079064, 0.008371, 0.312331)(0.072322, -0.049098, 0.326786)(0.052310, -0.006282, 0.355178)(0.052310, -0.006282, 0.355178)(0.067158, 0.033600, 0.348609)(0.091507, 0.008640, 0.325570)(0.079240, -0.042896, 0.333373)(0.067040, -0.006697, 0.357421)(0.067040, -0.006697, 0.357421)(0.085678, 0.022112, 0.354107)(0.101170, 0.004203, 0.340342)(0.083491, -0.041926, 0.344421)(0.07411876, -0.00670588, 0.322039)(0.1317594, 0.07325336, -0.02805875)    0.077789    1.223468    0.599144    -2.171770    0.576986    5.328156    (0.030008, 0.029620, 0.350268)(0.027585, 0.033932, 0.339145)(0.07116573, -0.06798552, 0.3439373)(-0.5835962, 0.4000944, 0.7066399)    3.141593    1.000000    0.792383    0.194698    0.268651    -0.511908    0.230828    0.054475    (0.129766, -0.286108, 0.391584)(0.1004659, -0.1770467, 0.3677605)1.000000    63.996560
